book_id,books_count,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,Ratings_Dist
28220985,17,9781250022130.0,Louise Penny,2016,A Great Reckoning,eng,4.46,13563,138,301,1596,6522,11972,https://images.gr-assets.com/books/1457914582m/28220985.jpg,Between 4-5
43327,74,9780446610180.0,Sidney Sheldon,2000,The Sky is Falling,eng,3.54,15345,345,1718,6063,5293,2951,https://images.gr-assets.com/books/1353302273m/43327.jpg,Between 3-4
30672,121,9780553265960.0,"Arthur Koestler, Daphne Hardy",1940,Sonnenfinsternis,eng,4.06,16818,253,793,3649,7516,7241,https://images.gr-assets.com/books/1290053535m/30672.jpg,Between 4-5
8341567,20,9780425238810.0,Jaci Burton,2011,The Perfect Play,eng,3.93,31260,926,1862,7167,11281,11532,https://images.gr-assets.com/books/1301853642m/8341567.jpg,Between 3-4
61886,49,9780007133610.0,Lois McMaster Bujold,2000,The Curse of Chalion,eng,4.16,21007,318,852,3764,9004,10198,https://images.gr-assets.com/books/1322571773m/61886.jpg,Between 4-5
114187,68,9780515136260.0,Nora Roberts,2002,"Chesapeake Blue (Chesapeake Bay Saga, #4)",eng,4.17,23925,115,707,4841,9132,10993,https://images.gr-assets.com/books/1304979355m/114187.jpg,Between 4-5
6472451,16,9780316040100.0,Malinda Lo,2009,Ash,eng,3.62,14513,1199,2553,6553,7467,6180,https://images.gr-assets.com/books/1286563960m/6472451.jpg,Between 3-4
6489529,55,9780007219760.0,Bernard Cornwell,2009,The Burning Land,eng,4.29,15373,48,191,2318,7965,8349,https://images.gr-assets.com/books/1328489431m/6489529.jpg,Between 4-5
199687,14,9780609807910.0,Megan McCafferty,2003,"Second Helpings (Jessica Darling, #2)",eng,4.08,23180,290,960,4680,8457,9447,https://images.gr-assets.com/books/1388707744m/199687.jpg,Between 4-5
253106,25,9780763620910.0,Carolyn Mackler,2003,"The Earth, My Butt, and Other Big Round Things",eng,3.77,21129,474,1775,6478,7195,6287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
12194,604,9781551111730.0,Joseph Conrad,1900,Lord Jim,eng,3.61,19113,1063,2299,6399,7601,5341,https://images.gr-assets.com/books/1372366969m/12194.jpg,Between 3-4
79257,20,9780671664270.0,Neil Gaiman,1987,Don't Panic: The Official Hitchhikers Guide to the Galaxy Companion,eng,4.31,18015,158,479,2786,5345,9983,https://images.gr-assets.com/books/1328797053m/79257.jpg,Between 4-5
542752,22,9780142400760.0,Andrew Clements,2002,Things Not Seen,eng,3.88,21478,367,1333,5736,7987,6865,https://images.gr-assets.com/books/1327910708m/542752.jpg,Between 3-4
13638125,16,9780765335340.0,"V.E. Schwab, Victoria Schwab",2013,Vicious,eng,4.25,23613,265,834,3829,10026,13537,https://images.gr-assets.com/books/1362495700m/13638125.jpg,Between 4-5
41706,82,9780425194520.0,Clive Cussler,1976,Raise the Titanic!,eng,3.96,18945,147,854,5145,7976,6470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
45432,51,9780786851490.0,Eoin Colfer,2004,The Supernaturalist,eng,3.85,23010,277,1595,6618,8871,6991,https://images.gr-assets.com/books/1233460677m/45432.jpg,Between 3-4
199782,39,9780060852010.0,Meg Cabot,2007,Queen of Babble in the Big City,eng,3.77,24000,477,1719,7512,8856,6511,https://images.gr-assets.com/books/1407106698m/199782.jpg,Between 3-4
420404,23,9780394900870.0,Dr. Seuss,1958,Yertle the Turtle (Classic Seuss),eng,4.13,24972,393,1074,5364,7608,12057,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
19661,41,9780375703420.0,Rohinton Mistry,2001,Family Matters,eng,3.99,16790,141,654,3799,7814,5394,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
132900,24,9780553588730.0,Harvey Karp,2002,The Happiest Baby on the Block,eng,3.92,13035,228,937,3901,6277,5084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
6765740,8,9789791227780.0,Dee Lestari,2004,Perahu Kertas,ind,3.94,13927,237,852,3278,5309,4780,https://images.gr-assets.com/books/1356225544m/6765740.jpg,Between 3-4
1025250,14,9780786856920.0,Gordon Korman,2000,Schooled,eng,3.82,20411,588,1562,5602,7435,6494,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
13193855,11,9781936608900.0,"Dallas Hartwig, Melissa Hartwig",2012,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,eng,4.09,13643,407,702,2989,6280,7132,https://images.gr-assets.com/books/1364140054m/13193855.jpg,Between 4-5
430968,23,9780151012700.0,Ted Kerasote,2007,Merle's Door: Lessons from a Freethinking Dog,eng,4.18,14953,287,690,2541,4980,7763,https://images.gr-assets.com/books/1310704047m/430968.jpg,Between 4-5
141372,38,9780440227200.0,Gary Paulsen,1996,Brian's Winter,eng,3.98,16861,281,880,4518,7115,6748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
11208,31,9780452287080.0,Julia Alvarez,1991,How the Garcia Girls Lost Their Accents ,eng,3.62,15231,360,1572,6363,7253,3394,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
372319,308,9781406501070.0,Louisa May Alcott,1886,"Jo's Boys, and How They Turned Out: A Sequel to ""Little Men""",eng,3.8,23877,306,1683,8009,9340,7127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
29430007,32,9780525955110.0,Harlan Coben,2016,Home ,eng,4.2,12183,204,662,3305,8774,9759,https://images.gr-assets.com/books/1458586751m/29430007.jpg,Between 4-5
38502,54,9780872860740.0,Charles Bukowski,1969,Notes of a Dirty Old Man,eng,3.99,15443,211,723,3574,6784,5566,https://images.gr-assets.com/books/1329635507m/38502.jpg,Between 3-4
13505130,89,9780525952890.0,"Jussi Adler-Olsen, K.E. Semmel",2008,Fasandræberne,eng,3.85,13479,270,999,5236,9213,4999,https://images.gr-assets.com/books/1336832005m/13505130.jpg,Between 3-4
16171272,28,9781594486340.0,James McBride,2013,The Good Lord Bird,eng,3.75,14538,512,1358,4234,6298,4246,https://images.gr-assets.com/books/1385349791m/16171272.jpg,Between 3-4
24963,55,9780689840340.0,Susan Cooper,1974,Greenwitch,eng,4.0,21364,201,933,5676,8641,8080,https://images.gr-assets.com/books/1347322295m/24963.jpg,Between 3-4
30065,27,9781582406120.0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2006,"The Walking Dead, Vol. 5: The Best Defense",eng,4.3,19431,92,359,2671,7436,9855,https://images.gr-assets.com/books/1345769360m/30065.jpg,Between 4-5
9975779,42,9780062072180.0,Daniel Silva,2011,Portrait of a Spy,eng,4.24,16744,97,352,2762,7890,8462,https://images.gr-assets.com/books/1468408664m/9975779.jpg,Between 4-5
501124,64,9780316012830.0,Kate Atkinson,2006,One Good Turn,eng,3.79,19384,236,1241,6192,10025,4721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
768878,65,9780064407340.0,Clive Barker,2002,Abarat,eng,4.08,20460,385,1045,4059,7777,9077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
35816,76,9780586203190.0,Arthur C. Clarke,1987,2061: Odyssey Three,eng,3.52,17843,308,2112,7924,6639,3289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
7187395,30,9781439187320.0,Richard Paul Evans,2010,The Walk,eng,4.12,16224,275,706,2913,6277,7338,https://images.gr-assets.com/books/1263465492m/7187395.jpg,Between 4-5
6619499,36,9780061284430.0,Claudia Gray,2011,Afterlife,eng,3.8,23780,848,2320,6273,7039,8444,https://images.gr-assets.com/books/1277385646m/6619499.jpg,Between 3-4
411527,78,9780399250480.0,Nick Hornby,2007,Slam,eng,3.27,17393,728,3105,8452,5906,2005,https://images.gr-assets.com/books/1327963062m/411527.jpg,Between 3-4
9943270,23,9780547628390.0,Robin LaFevers,2013,"Dark Triumph (His Fair Assassin, #2)",eng,4.15,28133,377,945,4836,11653,12269,https://images.gr-assets.com/books/1346852168m/9943270.jpg,Between 4-5
18263725,13,9780544289600.0,Kwame Alexander,2014,The Crossover,eng,4.22,21249,701,755,2807,7316,11356,https://images.gr-assets.com/books/1390427593m/18263725.jpg,Between 4-5
1464757,7,9789791227020.0,Andrea Hirata,2007,Edensor,ind,4.06,11719,115,464,2507,4635,4538,https://images.gr-assets.com/books/1489733485m/1464757.jpg,Between 4-5
139087,51,9780739464460.0,Alan Hollinghurst,2004,The Line of Beauty,eng,3.7,15844,790,1749,4280,6190,4751,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
9792287,25,9780749009520.0,Susanna Kearsley,2011,The Rose Garden,eng,4.01,18553,203,831,4765,9659,7349,https://images.gr-assets.com/books/1327951839m/9792287.jpg,Between 4-5
93795,43,9780451208190.0,Daniel Silva,2002,The English Assassin,eng,4.12,16810,93,385,3586,9527,7062,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
24475,16,9780743284880.0,Chuck Klosterman,2006,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,eng,3.85,13892,129,705,4153,6861,3597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
23093359,15,9781632150200.0,"Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles",2014,"The Wicked + The Divine, Vol. 1: The Faust Act",eng,3.9,25138,916,1615,5546,9383,8912,https://images.gr-assets.com/books/1415565992m/23093359.jpg,Between 3-4
17797381,35,9780553808030.0,Dean Koontz,2013,Innocence,eng,3.69,13482,678,1750,4887,6031,4759,https://images.gr-assets.com/books/1368569643m/17797381.jpg,Between 3-4
988950,33,9780399154780.0,John Sandford,2004,Dark of the Moon,eng,4.0,18708,337,739,4335,8610,6842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
16150831,31,9781423157530.0,Alexandra Bracken,2014,In The Afterlight,eng,4.36,25788,186,670,3147,8802,15206,https://images.gr-assets.com/books/1400697474m/16150831.jpg,Between 4-5
12637490,25,9780373210460.0,Aimee Carter,2012,Goddess Interrupted,eng,4.02,26286,571,1647,5492,8643,11003,https://images.gr-assets.com/books/1397956745m/12637490.jpg,Between 4-5
280277,55,9780689859380.0,"Holly Black, Tony DiTerlizzi",2003,Lucinda’s Secret,eng,3.87,25217,244,1320,7895,9138,7804,https://images.gr-assets.com/books/1358701877m/280277.jpg,Between 3-4
568476,47,9780688213860.0,"Beverly Cleary, Tracy Dockray",1950,Henry Huggins,eng,3.97,21823,295,884,5894,7699,7846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
906541,26,9780064434520.0,Russell Hoban,1960,Bedtime for Frances,eng,4.14,22865,333,958,4598,6569,10646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
328802,57,9784770020670.0,"Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton",1981,窓ぎわのトットちゃん,eng,4.3,13859,200,407,1980,5376,8251,https://images.gr-assets.com/books/1354795941m/328802.jpg,Between 4-5
22055283,42,9780804178430.0,Joe Abercrombie,2015,Half the World,eng,4.2,12396,52,299,2560,8863,7114,https://images.gr-assets.com/books/1402314017m/22055283.jpg,Between 4-5
10669,17,9780375758260.0,Roger Lowenstein,2000,When Genius Failed: The Rise and Fall of Long-Term Capital Management,eng,4.16,15619,183,395,2606,6635,6657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
44905,34,9781590303160.0,Natalie Goldberg,1986,Writing Down the Bones: Freeing the Writer Within,eng,4.17,18477,207,701,3527,7233,9170,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
28695,26,9780886777630.0,Tad Williams,1996,City of Golden Shadow,eng,3.9,19334,537,1435,4488,7527,6829,https://images.gr-assets.com/books/1329075235m/28695.jpg,Between 3-4
140097,33,9780425217290.0,Charlaine Harris,2007,An Ice Cold Grave,eng,3.95,26178,186,1199,7172,11549,8722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
337058,52,9780064403690.0,Katherine Paterson,1980,Jacob Have I Loved,eng,3.64,24920,1066,2636,7650,8766,6592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
7134201,63,9780316089520.0,"James Patterson, Liza Marklund",2010,The Postcard Killers,eng,3.78,18542,360,1569,5879,7931,5437,https://images.gr-assets.com/books/1344271030m/7134201.jpg,Between 3-4
8230409,10,9781421536380.0,"Julietta Suzuki, Tomo Kimura",2008,神様はじめました 1,eng,4.38,20569,352,608,2414,4728,12625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
147801,31,9780689869110.0,D.J. MacHale,2004,Black Water,eng,4.16,19634,181,636,3640,7120,8723,https://images.gr-assets.com/books/1431981444m/147801.jpg,Between 4-5
121648,193,9780425093250.0,Agatha Christie,1942,Five Little Pigs,eng,3.95,19618,113,807,6389,10238,7201,https://images.gr-assets.com/books/1429422068m/121648.jpg,Between 3-4
9265453,49,9780345524490.0,China Miéville,2011,Embassytown,eng,3.86,17388,515,1311,4527,8335,5828,https://images.gr-assets.com/books/1320470326m/9265453.jpg,Between 3-4
3581,13,9780553212420.0,Arthur Conan Doyle,1927,"Sherlock Holmes: The Complete Novels and Stories, Volume I",eng,4.45,17950,92,194,1676,5641,10479,https://images.gr-assets.com/books/1320490450m/3581.jpg,Between 4-5
246225,15,9780060809090.0,Dorothy L. Sayers,1930,Strong Poison,eng,4.14,18578,224,589,3601,8103,8341,https://images.gr-assets.com/books/1486963427m/246225.jpg,Between 4-5
77281,8,9780836220630.0,Gary Larson,1984,The Far Side Gallery,eng,4.42,20022,110,281,2205,5944,11579,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
13581990,30,9780373210700.0,Julie Kagawa,2013,The Eternity Cure,eng,4.26,27278,438,917,4020,9220,14746,https://images.gr-assets.com/books/1362772965m/13581990.jpg,Between 4-5
238125,63,9780425163720.0,J.D. Robb,1998,Holiday in Death,eng,4.31,24511,54,360,3810,10087,13162,https://images.gr-assets.com/books/1389932347m/238125.jpg,Between 4-5
166562,59,9780743492830.0,Aron Ralston,2004,Between a Rock and a Hard Place,eng,3.82,14350,405,1201,4265,6428,4739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
618177,55,9780345379060.0,David Gemmell,1984,Legend ,eng,4.25,18260,198,644,2946,6695,10037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
23223,27,9780330418880.0,Meg Cabot,2004,"Every Boy's Got One (Boy, #3)",eng,3.77,19771,477,1587,6350,7178,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
231585,17,9780451166610.0,Ann Rule,1987,Small Sacrifices: A True Story of Passion and Murder,eng,4.2,17384,112,404,3102,6672,7971,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
8044557,11,9780811874560.0,"Avery Monsen, Jory John",2010,All My Friends Are Dead,eng,4.24,19423,236,662,3131,6169,9898,https://images.gr-assets.com/books/1330386466m/8044557.jpg,Between 4-5
617526,42,9781405038160.0,Matthew Reilly,2007,The Six Sacred Stones,eng,4.16,17064,231,667,3025,6444,8034,https://images.gr-assets.com/books/1303511210m/617526.jpg,Between 4-5
534733,64,9780515123170.0,Nora Roberts,1998,Rising Tides (Chesapeake Bay Saga #2),eng,4.16,23604,68,616,4923,9286,10420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
2879,19,9781421506140.0,Tite Kubo,2004,Bleach―ブリーチ― 15,eng,4.41,17078,179,460,2037,3934,10558,https://images.gr-assets.com/books/1417981626m/2879.jpg,Between 4-5
35488,22,9780060727540.0,"Johnny Cash, Patrick   Carr",1997,Cash: The Autobiography of Johnny Cash,eng,4.08,15113,243,585,3076,5874,6215,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
115130,74,9780006471260.0,Sidney Sheldon,1976,A Stranger in the Mirror,eng,3.61,15606,430,1621,5518,5509,3561,https://images.gr-assets.com/books/1418330902m/115130.jpg,Between 3-4
13067,38,9780375821820.0,Carl Hiaasen,2005,Flush,eng,3.86,20076,306,1218,5764,8377,6101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
781787,165,9780679600210.0,"Isak Dinesen, Karen Blixen",1937,Out of Africa,eng,3.96,21687,405,1353,5209,9006,8212,https://images.gr-assets.com/books/1178296503m/781787.jpg,Between 3-4
57951,55,9780743281640.0,Robert Crais,2007,The Watchman,eng,4.1,17637,196,515,3370,8108,6992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
13530973,47,9781400067820.0,Nassim Nicholas Taleb,2012,Antifragile: Things That Gain from Disorder,eng,4.04,16184,705,1113,2979,5654,8055,https://images.gr-assets.com/books/1352422827m/13530973.jpg,Between 4-5
13259270,13,9781451683400.0,Sam Harris,2012,Free Will,eng,3.83,15647,615,1206,3887,5979,5226,https://images.gr-assets.com/books/1332196118m/13259270.jpg,Between 3-4
24529123,26,9781492622470.0,Marieke Nijkamp,2016,This Is Where It Ends,eng,3.63,23764,1281,3106,7170,8414,7166,https://images.gr-assets.com/books/1431358364m/24529123.jpg,Between 3-4
793399,30,9780778324220.0,Rachel Vincent,2007,Stray,eng,3.79,29063,1370,2607,7014,9399,10072,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
13262061,25,9780385737430.0,Rebecca Stead,2012,Liar & Spy,eng,3.81,18990,577,1306,5211,7835,5653,https://images.gr-assets.com/books/1336000458m/13262061.jpg,Between 3-4
5752,36,9780142003340.0,Steven Pinker,2002,The Blank Slate: The Modern Denial of Human Nature,eng,4.07,15647,397,803,2781,5801,6647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
866136,40,9780345496540.0,Peter F. Hamilton,2007,The Dreaming Void,eng,4.18,16181,160,494,2781,7678,7527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
5135798,33,9780545040560.0,Meg Cabot,2009,Being Nikki,eng,3.87,25531,421,1854,6931,9011,8348,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
303472,15,9780689839080.0,Margaret Peterson Haddix,2001,"Among the Impostors (Shadow Children, #2)",eng,4.05,21629,164,764,5311,9075,8595,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
7775611,7,9781442413180.0,Christopher Pike,2010,The Eternal Dawn,eng,4.14,17343,549,1052,2875,4005,9053,https://images.gr-assets.com/books/1327900455m/7775611.jpg,Between 4-5
169331,24,9780743442850.0,Zane,1998,Addicted,eng,4.26,13677,442,672,1944,3591,8531,https://images.gr-assets.com/books/1266487564m/169331.jpg,Between 4-5
10677277,17,9780765329580.0,Kristen Simmons,2012,Article 5,eng,3.78,23732,1007,2127,6014,8111,7737,https://images.gr-assets.com/books/1306520962m/10677277.jpg,Between 3-4
17930773,19,9781627040200.0,Laurelin Paige,2013,Found in You,eng,4.27,27097,219,723,3903,10649,13768,https://images.gr-assets.com/books/1377584166m/17930773.jpg,Between 4-5
1928873,37,9780440244450.0,Lara Adrian,2008,Midnight Rising,eng,4.23,26597,149,682,4582,10267,12982,https://images.gr-assets.com/books/1320404514m/1928873.jpg,Between 4-5
21719,73,9780060534040.0,Karin Slaughter,2002,Kisscut,eng,4.12,18833,165,616,4035,9035,8399,https://images.gr-assets.com/books/1348096108m/21719.jpg,Between 4-5
50275,68,9780747549920.0,"Hubert Selby Jr., Gilbert Sorrentino",1964,Last Exit to Brooklyn,eng,3.94,15491,428,1029,3658,6593,5865,https://images.gr-assets.com/books/1362815242m/50275.jpg,Between 3-4
